Survived,Pclass,Age,SibSp,Parch,Fare,Embarked_644,Embarked_C,Embarked_Q,Sex_female,Cabin_encoded,interaction4,interaction5,interaction6,interaction7,Ratio1,Ratio4,Ratio5
0,0.8273772438659699,-0.6585956670705204,-0.4745451962498395,0,-0.813103260865379,False,False,False,False,0.2968424733612231,0.5355062844868497,-0.67274313495323,-0.0,-0.813103260865379,0.809977894283172,-0.0,-1.229856093475395
1,-1.5661069258891571,1.4956299109715772,0.4327933656785018,0,1.4362199751817064,False,True,False,True,1.0,2.148053553616616,-2.249274050232424,1.4362199751817064,0.0,1.041365484965041,0.6962721708932386,0.0
1,-0.3693648410115937,-0.0431026447727783,0.4327933656785018,0,0.3444394801955364,False,False,False,True,0.3032153651919821,-0.0148462525605886,-0.1272238338405402,0.3444394801955364,0.0,-0.1251385141689019,2.903267649319136,0.0
0,-1.5661069258891571,2.7266159555670617,-0.4745451962498395,1,1.2189504454470097,False,True,False,False,0.3842917251051893,3.323609733601393,-1.909006734930235,0.0,1.2189504454470097,2.2368554568821426,0.0,0.8203778945527874
1,-1.5661069258891571,-0.0431026447727783,-0.4745451962498395,0,0.6557188297748956,False,False,False,False,1.0,-0.0282632157906092,-1.0269258007463975,0.0,0.6557188297748956,-0.0657334253884019,0.0,1.5250438977683378
1,-0.3693648410115937,-0.6585956670705204,-0.4745451962498395,0,-0.5368057694182639,False,False,False,True,0.3032166537316116,0.3535379537973254,0.1982771776752832,-0.5368057694182639,-0.0,1.226878891007897,-1.8628711853892692,-0.0
0,0.8273772438659699,-0.0815709586663872,-0.4745451962498395,0,-0.8823470582632054,False,True,False,False,0.2968424733612231,0.0719738954189962,-0.7300338771990572,-0.0,-0.8823470582632054,0.0924477028652987,-0.0,-1.1333408896589745
1,-0.3693648410115937,-1.8895817116660047,0.4327933656785018,2,0.4092826615690946,False,False,False,True,0.2977793743241432,-0.773373032202948,-0.1511746252192705,0.4092826615690946,0.0,-4.616813486361205,2.4432992010124064,0.0
0,0.8273772438659699,-1.427961944942698,4.062147613391868,2,0.9363610927004852,False,False,False,False,0.2968424733612231,-1.337088007101255,0.7747238601418553,0.0,0.9363610927004852,-1.5250120451122395,0.0,1.0679640662086662
0,0.8273772438659699,-0.5816590392833026,-0.4745451962498395,0,-0.8823470582632054,False,True,False,False,0.3032153651919821,0.5132251422238243,-0.7300338771990572,-0.0,-0.8823470582632054,0.6592179730595225,-0.0,-1.1333408896589745
1,-1.5661069258891571,0.6493270053121817,-0.4745451962498395,0,1.47877854998348,True,False,False,True,1.0,0.9602108473806634,-2.3159253289854536,1.47877854998348,0.0,0.4390968514653093,0.6762337741585253,0.0
0,-1.5661069258891571,1.187883399822706,0.4327933656785018,0,1.522151075112965,False,False,False,False,1.0,1.808137994148976,-2.3838513409840414,0.0,1.522151075112965,0.780397832544019,0.0,0.6569650124418734
0,0.8273772438659699,-1.9665183394532224,2.247470489535184,2,0.4146557174979073,False,False,False,False,0.3032153651919821,-0.8154280730187693,0.3430767046966848,0.0,0.4146557174979073,-4.74253279641115,0.0,2.4116392414269474
0,-1.5661069258891571,-0.0431026447727783,-0.4745451962498395,0,0.4082334475616763,False,True,False,False,0.3032153651919821,-0.0175959412746175,-0.6393372296059494,0.0,0.4082334475616763,-0.1055833250073571,0.0,2.449578803434324
1,0.8273772438659699,-0.0431026447727783,0.4327933656785018,1,-0.1800831698720662,False,True,False,False,0.2988627251557665,0.0077620609005515,-0.1489967167553974,-0.0,-0.1800831698720662,0.2393485454715125,-0.0,-5.552989769729259
1,-0.3693648410115937,-0.0431026447727783,-0.4745451962498395,0,-0.5368057694182639,False,False,False,True,1.0,0.0231377483912133,0.1982771776752832,-0.5368057694182639,-0.0,0.0802946749612782,-1.8628711853892692,-0.0
0,0.8273772438659699,-0.812468922644956,-0.4745451962498395,0,-0.771896577877947,False,False,False,False,0.3032166537316116,0.627141981021824,-0.6386496631542298,-0.0,-0.771896577877947,1.0525618922661222,-0.0,-1.2955103425243075
1,0.8273772438659699,-0.9663421782193916,3.1548090514635256,2,-0.7985399740528017,False,False,False,True,0.3032153651919821,0.7716628579214408,-0.6606938028486102,-0.7985399740528017,-0.0,1.210136260699573,-1.2522854615840149,-0.0
0,0.8273772438659699,-0.2739125281344317,1.340131927606843,0,-0.7165619336211215,False,False,False,False,0.2988627251557665,0.1962752908030582,-0.5928670376987136,-0.0,-0.7165619336211215,0.3822593906854973,-0.0,-1.3955527820833766
0,-0.3693648410115937,0.1877072385888749,-0.4745451962498395,0,-0.5368057694182639,False,False,False,False,0.2968424733612231,-0.1007623286360786,0.1982771776752832,-0.0,-0.5368057694182639,-0.3496744060562038,-0.0,-1.8628711853892692
0,0.8273772438659699,-1.0432788060066092,4.062147613391868,2,0.9363610927004852,False,False,False,True,0.3032166537316116,-0.976885682783606,0.7747238601418553,0.9363610927004852,0.0,-1.1141842758521403,1.0679640662086662,0.0
0,-0.3693648410115937,-0.6585956670705204,-0.4745451962498395,0,1.3924082286355357,False,False,False,False,0.3032166537316116,-0.9170340261727024,-0.5143066439931995,0.0,1.3924082286355357,-0.4729903583778005,0.0,0.7181801855479777
0,0.8273772438659699,-0.2739125281344317,0.4327933656785018,0,-0.231661259688232,False,True,False,False,0.2988627251557665,0.0634549213120107,-0.1916712545513681,-0.0,-0.231661259688232,1.1823838327697134,-0.0,-4.316647510877703
1,0.8273772438659699,0.1877072385888749,-0.4745451962498395,0,1.1248955097361606,False,False,False,False,0.2977793743241432,0.2111510298335996,0.93071294648271,0.0,1.1248955097361606,0.1668663773339275,0.0,0.8889714567662784
0,0.8273772438659699,-0.3508491559216494,-0.4745451962498395,0,-0.8308547568549528,False,False,False,False,0.0,0.2915046901360474,-0.6874303187795814,-0.0,-0.8308547568549528,0.4222749560341017,-0.0,-1.2035797974910984
0,0.8273772438659699,-0.0431026447727783,-0.4745451962498395,0,-0.8019236166026615,False,False,False,False,0.3032166537316116,0.0345650287813262,-0.6634933516957409,-0.0,-0.8019236166026615,0.0537490652231718,-0.0,-1.2470015588722607
0,0.8273772438659699,-0.0431026447727783,-0.4745451962498395,0,-0.7841792430073965,False,False,False,False,0.2988627251557665,0.033800199349534,-0.6488120607763623,-0.0,-0.7841792430073965,0.0549652967189948,-0.0,-1.275218655577916
1,-0.3693648410115937,-2.2104074495387027,-0.4745451962498395,2,0.4532263111425749,False,False,False,False,0.3032166537316116,-1.0018148144764936,-0.1674058643574483,0.0,0.4532263111425749,-4.877050151758197,0.0,2.2064032370032067
1,0.8273772438659699,0.0338339830144394,-0.4745451962498395,0,-0.3731626361213421,False,False,False,True,0.3032153651919821,-0.0126255782921529,-0.3087462733878358,-0.3731626361213421,-0.0,-0.090668195953674,-2.6797966977455583,-0.0
0,0.8273772438659699,-0.5816590392833026,-0.4745451962498395,0,-0.681112758645368,False,False,False,False,0.2968424733612231,0.3961753928372648,-0.5635371970099522,-0.0,-0.681112758645368,0.8539834732212856,-0.0,-1.468185681896271
1,0.8273772438659699,-0.0431026447727783,-0.4745451962498395,0,-0.6307359423566566,False,False,False,False,0.2968424733612231,0.0271863872688225,-0.5218565655942559,-0.0,-0.6307359423566566,0.0683370676669088,-0.0,-1.5854495246673908
1,0.8273772438659699,-0.0431026447727783,-0.4745451962498395,0,-0.8145709511162279,False,False,True,True,0.2968424733612231,0.0351101623481869,-0.6739574684678263,-0.8145709511162279,-0.0,0.0529145370501043,-1.2276401443357068,-0.0
0,-1.5661069258891571,-0.1200392725599961,-0.4745451962498395,0,0.9406632652481022,False,False,False,False,0.2968424733612231,-0.1129165340842928,-1.4731792546345623,0.0,0.9406632652481022,-0.1276113110766959,0.0,1.0630796768025672
1,-0.3693648410115937,-0.9663421782193916,-0.4745451962498395,0,-0.5368057694182639,False,False,False,True,0.2968424733612231,0.5187380565003815,0.1982771776752832,-0.5368057694182639,-0.0,1.8001709990312065,-1.8628711853892692,-0.0
1,0.8273772438659699,0.2646438663760926,2.247470489535184,0,-0.1423794216910607,False,False,False,True,0.3032166537316116,-0.0376798406487144,-0.1178014935019805,-0.1423794216910607,-0.0,-1.8587227229390293,-7.023486878390552,-0.0
0,0.8273772438659699,-1.0432788060066092,0.4327933656785018,3,0.6233938271906206,False,False,False,False,0.2977793743241432,-0.6503735677033211,0.5157818665840345,0.0,0.6233938271906206,-1.6735468984481885,0.0,1.60412239644173
0,0.8273772438659699,-0.0431026447727783,-0.4745451962498395,0,-0.7841792430073965,False,False,False,False,0.2968424733612231,0.033800199349534,-0.6488120607763623,-0.0,-0.7841792430073965,0.0549652967189948,-0.0,-1.275218655577916
1,-1.5661069258891571,-0.5047224114960849,2.247470489535184,2,2.6987007794454887,False,False,False,True,0.4600025702798137,-1.362094765308091,-4.226453981592047,2.6987007794454887,0.0,-0.1870242211883126,0.3705486757244252,0.0
0,0.8273772438659699,-0.4277857837088672,-0.4745451962498395,0,-0.7841792430073965,False,False,False,False,0.2988627251557665,0.3354607320381453,-0.6488120607763623,-0.0,-0.7841792430073965,0.5455204119765668,-0.0,-1.275218655577916
0,0.8273772438659699,-0.0431026447727783,-0.4745451962498395,0,-0.7841792430073965,False,False,False,False,0.3032153651919821,0.033800199349534,-0.6488120607763623,-0.0,-0.7841792430073965,0.0549652967189948,-0.0,-1.275218655577916
0,0.8273772438659699,-0.7355322948577382,-0.4745451962498395,0,-0.8067633807960328,False,False,False,False,0.3032166537316116,0.5934005208840933,-0.6674976624550136,-0.0,-0.8067633807960328,0.911707586593716,-0.0,-1.2395208109387672
0,-1.5661069258891571,1.2648200276099235,0.4327933656785018,0,1.2056809915054136,False,False,False,False,0.3842917251051893,1.5249694649646377,-1.8882253512095344,0.0,1.2056809915054136,1.0490503180535915,0.0,0.8294067892298772
0,0.8273772438659699,-0.2739125281344317,0.4327933656785018,2,0.1128435806632652,False,False,False,False,0.2977793743241432,-0.0309092704632166,0.0933642107571396,0.0,0.1128435806632652,-2.427364733770809,0.0,8.861824430971259
0,0.8273772438659699,2.264996188843755,-0.4745451962498395,0,-0.8797405693934276,False,False,False,False,0.3032153651919821,-1.9926090368473484,-0.7278773276218131,-0.0,-0.8797405693934276,-2.574618322314552,-0.0,-1.1366987436870055
0,0.8273772438659699,-0.0431026447727783,-0.4745451962498395,0,-0.7841792430073965,False,False,False,False,0.2968424733612231,0.033800199349534,-0.6488120607763623,-0.0,-0.7841792430073965,0.0549652967189948,-0.0,-1.275218655577916
0,-1.5661069258891571,3.188235722290368,-0.4745451962498395,0,0.6315110816648206,False,True,False,False,0.3828892005610098,2.013406189586011,-0.9890138787710288,0.0,0.6315110816648206,5.048582384152918,0.0,1.583503487165658
1,-1.5661069258891571,-0.5047224114960849,-0.4745451962498395,1,1.241316266924983,False,True,False,False,0.3842917251051893,-0.6265201396716954,-1.9440340028500904,0.0,1.241316266924983,-0.4066025918973853,0.0,0.8055964677537196
1,-0.3693648410115937,0.3415804941633104,-0.4745451962498395,1,0.2228261499229999,False,False,False,True,0.3032166537316116,0.0761130664032062,-0.0823041454395344,0.2228261499229999,0.0,1.532946174770544,4.487803609879546,0.0
0,-0.3693648410115937,0.3415804941633104,0.4327933656785018,0,0.3444394801955364,False,False,False,False,0.3032153651919821,0.1176538078545451,-0.1272238338405402,0.0,0.3444394801955364,0.9916995983427832,0.0,2.903267649319136
0,0.8273772438659699,-0.1200392725599961,-0.4745451962498395,0,-0.8019236166026615,False,False,False,True,0.2968424733612231,0.0962623275856647,-0.6634933516957409,-0.8019236166026615,-0.0,0.1496891600082073,-1.2470015588722607,-0.0
0,0.8273772438659699,-0.0431026447727783,-0.4745451962498395,0,-0.8019236166026615,False,False,False,False,0.2968424733612231,0.0345650287813262,-0.6634933516957409,-0.0,-0.8019236166026615,0.0537490652231718,-0.0,-1.2470015588722607
0,-1.5661069258891571,-0.6585956670705204,-0.4745451962498395,1,1.4436096755228411,False,False,False,False,0.0,-0.9507550772404232,-2.2608471111169206,0.0,1.4436096755228411,-0.4562145005241758,0.0,0.6927080200108965
0,0.8273772438659699,0.2646438663760926,-0.4745451962498395,0,-0.7174492400289056,False,False,False,False,0.3032153651919821,-0.1898685408098389,-0.5936011748288507,-0.0,-0.7174492400289056,-0.3688677213811395,-0.0,-1.3938268301179195
0,0.8273772438659699,0.5723903775249639,1.340131927606843,0,-0.7985399740528017,False,False,False,False,0.3032166537316116,-0.457076597216858,-0.6606938028486102,-0.0,-0.7985399740528017,-0.7167961481250978,-0.0,-1.2522854615840149
0,0.8273772438659699,-0.1200392725599961,-0.4745451962498395,0,-0.8019236166026615,False,False,False,False,0.3032153651919821,0.0962623275856647,-0.6634933516957409,-0.0,-0.8019236166026615,0.1496891600082073,-0.0,-1.2470015588722607
1,0.8273772438659699,-0.6585956670705204,-0.4745451962498395,0,-0.8308547568549528,False,False,False,True,0.3032166537316116,0.5471973428296026,-0.6874303187795814,-0.8308547568549528,-0.0,0.7926724396012519,-1.2035797974910984,-0.0
1,0.8273772438659699,-0.0431026447727783,-0.4745451962498395,0,-0.8160407306065731,False,False,False,False,0.2968424733612231,0.0351735137314536,-0.6751735305716389,-0.0,-0.8160407306065731,0.0528192321242833,-0.0,-1.2254290288386558
0,0.8273772438659699,0.6493270053121817,-0.4745451962498395,0,-0.8019236166026615,False,False,False,False,0.3032153651919821,-0.5207106604577204,-0.6634933516957409,-0.0,-0.8019236166026615,-0.8097117878421473,-0.0,-1.2470015588722607
1,0.8273772438659699,-0.0431026447727783,0.4327933656785018,0,0.2711522804976664,False,False,True,True,0.2977793743241432,-0.0116873804256196,0.2243452265061316,0.2711522804976664,0.0,-0.1589610262309754,3.6879645569073736,0.0
0,-1.5661069258891571,1.3417566553971416,-0.4745451962498395,0,1.0408277503255376,False,False,False,False,0.3842917251051893,1.3965375611213249,-1.6300475484424553,0.0,1.0408277503255376,1.2891245981647617,0.0,0.9607737684619112
0,0.8273772438659699,-1.158683747687436,0.4327933656785018,0,-0.231661259688232,False,True,False,True,0.2988627251557665,0.268422136569553,-0.1916712545513681,-0.231661259688232,-0.0,5.001629315349419,-4.316647510877703,-0.0
0,0.8273772438659699,-0.5816590392833026,-0.4745451962498395,0,-0.7841792430073965,False,False,False,False,0.2988627251557665,0.4561249451135897,-0.6488120607763623,-0.0,-0.7841792430073965,0.7417424580795954,-0.0,-1.275218655577916
0,0.8273772438659699,-0.7355322948577382,0.4327933656785018,0,-0.5992616204389825,False,False,False,True,0.3032153651919821,0.4407762749016516,-0.4958154278734603,-0.5992616204389825,-0.0,1.2273976336394314,-1.6687202482072203,-0.0
0,0.8273772438659699,-0.9663421782193916,-0.4745451962498395,0,-0.2313873684347227,False,True,False,True,0.3032153651919821,0.2235993736256628,-0.1914446431609206,-0.2313873684347227,-0.0,4.176296159796677,-4.321757089700911,-0.0
0,0.8273772438659699,-0.6585956670705204,-0.4745451962498395,0,-0.7985399740528017,False,False,False,False,0.2968424733612231,0.525914966893781,-0.6606938028486102,-0.0,-0.7985399740528017,0.8247497789346387,-0.0,-1.2522854615840149
0,0.8273772438659699,3.1497674083967597,-0.4745451962498395,0,-0.8189865811572412,False,False,True,False,0.2977793743241432,-2.579617241243366,-0.6776108602810917,-0.0,-0.8189865811572412,-3.845932864914694,-0.0,-1.2210212267299714
0,-0.3693648410115937,-0.0431026447727783,0.4327933656785018,0,0.1329851701219793,False,False,False,False,0.3032166537316116,-0.0057320125478151,-0.0491200462190046,0.0,0.1329851701219793,-0.3241161757603713,0.0,7.519635453206996
0,-1.5661069258891571,-0.4277857837088672,-0.4745451962498395,1,2.6363132839087284,False,True,False,False,1.0,-1.127777344258993,-4.128748492743048,0.0,2.6363132839087284,-0.1622666722957185,0.0,0.3793175894927595
0,0.8273772438659699,-2.120391595027658,3.1548090514635256,2,0.5286989276421439,False,False,False,True,0.2988627251557665,-1.1210487624725378,0.4374334615874508,0.5286989276421439,0.0,-4.010584255360681,1.8914356502664629,0.0
