Pclass,Age,Parch,Fare,Embarked_C,interaction4,interaction5,interaction7,Ratio4
-0.3693648410115937,0.4185171219505282,0,0.3444394801955364,False,0.1441538199375718,-0.1272238338405402,0.3444394801955364,0.0
-0.3693648410115937,0.3415804941633104,0,-0.3336984726090334,False,-0.1139848891753355,0.1232564832810473,-0.3336984726090334,-0.0
0.8273772438659699,-1.120215433793827,0,-0.7865550587251355,False,0.8811111163125068,-0.6507777566368388,-0.0,-1.2713668152116653
-1.5661069258891571,-0.1200392725599961,0,0.6557188297748956,False,-0.0787120113300703,-1.0269258007463975,0.6557188297748956,0.0
0.8273772438659699,-1.658771828304351,1,0.1364991380659543,False,-0.226420924811631,0.1129362806430897,0.0,7.326053586630088
0.8273772438659699,0.6493270053121817,5,0.5322916934007408,False,0.345631371228453,0.4404060342186547,0.0,1.8786691815743604
0.8273772438659699,-0.0431026447727783,0,-0.8828741679067215,True,0.0380542116383456,-0.7304699957231248,-0.8828741679067215,-0.0
-1.5661069258891571,-0.812468922644956,2,2.6987007794454887,False,-2.19261051481718,-4.226453981592047,2.6987007794454887,0.0
0.8273772438659699,-0.0431026447727783,0,-0.8038521494426429,False,0.0346481536472605,-0.6650889758815897,-0.0,-1.2440098601382823
0.8273772438659699,-0.0431026447727783,0,-0.8019236166026615,False,0.0345650287813262,-0.6634933516957409,-0.8019236166026615,-0.0
-1.5661069258891571,0.8032002608866171,0,0.4082334475616763,True,0.3278932115841815,-0.6393372296059494,0.4082334475616763,0.0
-1.5661069258891571,-0.0431026447727783,0,2.097794920021772,True,-0.0904205092438374,-3.285371153341188,0.0,0.4766910199161038
0.8273772438659699,-0.0431026447727783,0,-0.8189865811572412,False,0.0353004876812927,-0.6776108602810917,-0.0,-1.2210212267299714
-0.3693648410115937,2.80355258335428,0,-0.5368057694182639,False,-1.504963201612055,0.1982771776752832,-0.5368057694182639,-0.0
-1.5661069258891571,-0.1200392725599961,0,1.506085779788397,True,-0.1807894414187536,-2.358691370709781,1.506085779788397,0.0
-1.5661069258891571,0.9570735164610528,0,1.0408277503255376,False,0.9961486750343088,-1.6300475484424553,1.0408277503255376,0.0
0.8273772438659699,-0.0431026447727783,0,-0.8823470582632054,True,0.0380314918186249,-0.7300338771990572,-0.8823470582632054,-0.0
0.8273772438659699,-0.6585956670705204,0,-0.7841792430073965,False,0.5164570516513121,-0.6488120607763623,-0.7841792430073965,-0.0
0.8273772438659699,-0.8894055504321737,0,-0.0183858369728918,False,0.016352465453031,-0.0152120231208003,-0.0,-54.38969144969597
0.8273772438659699,-1.1971520615810447,0,-0.4722721171540271,True,0.5653815386781883,-0.3907472026456454,-0.0,-2.117423332180034
0.8273772438659699,0.8032002608866171,0,-0.6331972544104213,False,-0.50858419993514,-0.5238929991775937,-0.0,-1.5792866962619947
-0.3693648410115937,-0.1969759003472139,0,0.1329851701219793,False,-0.0261948736176042,-0.0491200462190046,0.0,7.519635453206996
0.8273772438659699,-0.0431026447727783,0,-0.8019236166026615,True,0.0345650287813262,-0.6634933516957409,-0.8019236166026615,-0.0
-0.3693648410115937,-2.0434549672404403,2,0.8147822510349936,True,-1.664970838096805,-0.3009519166126088,0.0,1.227321776744314
0.8273772438659699,-0.812468922644956,0,-0.8038521494426429,False,0.6531048898234962,-0.6650889758815897,-0.0,-1.2440098601382823
0.8273772438659699,-0.0431026447727783,0,-0.7841792430073965,False,0.033800199349534,-0.6488120607763623,-0.7841792430073965,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.1640522996256442,False,0.0070710879949215,-0.1357331395141398,-0.1640522996256442,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.8189865811572412,False,0.0353004876812927,-0.6776108602810917,-0.0,-1.2210212267299714
0.8273772438659699,-0.0431026447727783,0,0.1643797141666738,True,-0.0070852004275769,0.1360040348546985,0.1643797141666738,0.0
0.8273772438659699,-0.8894055504321737,0,-0.0293120756270649,False,0.0260703227573992,-0.0242521443443118,-0.0,-34.1156325032357
0.8273772438659699,-1.7357084560915692,1,0.7678594338107123,False,-1.332780112354938,0.6353094220227913,0.7678594338107123,0.0
0.8273772438659699,-0.6585956670705204,0,-0.813103260865379,False,0.5355062844868497,-0.67274313495323,-0.813103260865379,-0.0
-1.5661069258891571,1.4956299109715772,0,1.4362199751817064,True,2.148053553616616,-2.249274050232424,0.0,0.6962721708932386
-0.3693648410115937,-0.0431026447727783,0,0.3444394801955364,False,-0.0148462525605886,-0.1272238338405402,0.0,2.903267649319136
-1.5661069258891571,2.7266159555670617,1,1.2189504454470097,True,3.323609733601393,-1.909006734930235,1.2189504454470097,0.0
-1.5661069258891571,-0.0431026447727783,0,0.6557188297748956,False,-0.0282632157906092,-1.0269258007463975,0.6557188297748956,0.0
-0.3693648410115937,-0.6585956670705204,0,-0.5368057694182639,False,0.3535379537973254,0.1982771776752832,-0.0,-1.8628711853892688
0.8273772438659699,-0.0815709586663872,0,-0.8823470582632054,True,0.0719738954189962,-0.7300338771990572,-0.8823470582632054,-0.0
-0.3693648410115937,-1.8895817116660047,2,0.4092826615690946,False,-0.773373032202948,-0.1511746252192705,0.0,2.4432992010124064
0.8273772438659699,-1.427961944942698,2,0.9363610927004852,False,-1.337088007101255,0.7747238601418553,0.9363610927004852,0.0
0.8273772438659699,-0.5816590392833026,0,-0.8823470582632054,True,0.5132251422238243,-0.7300338771990572,-0.8823470582632054,-0.0
-1.5661069258891571,0.6493270053121817,0,1.47877854998348,False,0.9602108473806634,-2.3159253289854536,0.0,0.6762337741585253
-1.5661069258891571,1.187883399822706,0,1.522151075112965,False,1.808137994148976,-2.3838513409840414,1.522151075112965,0.0
0.8273772438659699,-1.9665183394532224,2,0.4146557174979073,False,-0.8154280730187693,0.3430767046966848,0.4146557174979073,0.0
-1.5661069258891571,-0.0431026447727783,0,0.4082334475616763,True,-0.0175959412746175,-0.6393372296059494,0.4082334475616763,0.0
0.8273772438659699,-0.0431026447727783,1,-0.1800831698720662,True,0.0077620609005515,-0.1489967167553974,-0.1800831698720662,-0.0
-0.3693648410115937,-0.0431026447727783,0,-0.5368057694182639,False,0.0231377483912133,0.1982771776752832,-0.0,-1.8628711853892688
0.8273772438659699,-0.812468922644956,0,-0.771896577877947,False,0.627141981021824,-0.6386496631542298,-0.771896577877947,-0.0
0.8273772438659699,-0.9663421782193916,2,-0.7985399740528017,False,0.7716628579214408,-0.6606938028486102,-0.0,-1.2522854615840149
0.8273772438659699,-0.2739125281344317,0,-0.7165619336211215,False,0.1962752908030582,-0.5928670376987136,-0.7165619336211215,-0.0
-0.3693648410115937,0.1877072385888749,0,-0.5368057694182639,False,-0.1007623286360786,0.1982771776752832,-0.5368057694182639,-0.0
0.8273772438659699,-1.0432788060066092,2,0.9363610927004852,False,-0.976885682783606,0.7747238601418553,0.0,1.0679640662086662
-0.3693648410115937,-0.6585956670705204,0,1.3924082286355357,False,-0.9170340261727024,-0.5143066439931995,1.3924082286355357,0.0
0.8273772438659699,-0.2739125281344317,0,-0.231661259688232,True,0.0634549213120107,-0.1916712545513681,-0.231661259688232,-0.0
0.8273772438659699,0.1877072385888749,0,1.1248955097361606,False,0.2111510298335996,0.93071294648271,1.1248955097361606,0.0
0.8273772438659699,-0.3508491559216494,0,-0.8308547568549528,False,0.2915046901360474,-0.6874303187795814,-0.8308547568549528,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.8019236166026615,False,0.0345650287813262,-0.6634933516957409,-0.8019236166026615,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.7841792430073965,False,0.033800199349534,-0.6488120607763623,-0.7841792430073965,-0.0
-0.3693648410115937,-2.2104074495387027,2,0.4532263111425749,False,-1.0018148144764936,-0.1674058643574483,0.4532263111425749,0.0
0.8273772438659699,0.0338339830144394,0,-0.3731626361213421,False,-0.0126255782921529,-0.3087462733878358,-0.0,-2.6797966977455583
0.8273772438659699,-0.5816590392833026,0,-0.681112758645368,False,0.3961753928372648,-0.5635371970099522,-0.681112758645368,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.6307359423566566,False,0.0271863872688225,-0.5218565655942559,-0.6307359423566566,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.8145709511162279,False,0.0351101623481869,-0.6739574684678263,-0.0,-1.2276401443357068
-1.5661069258891571,-0.1200392725599961,0,0.9406632652481022,False,-0.1129165340842928,-1.4731792546345623,0.9406632652481022,0.0
-0.3693648410115937,-0.9663421782193916,0,-0.5368057694182639,False,0.5187380565003815,0.1982771776752832,-0.0,-1.8628711853892688
0.8273772438659699,0.2646438663760926,0,-0.1423794216910607,False,-0.0376798406487144,-0.1178014935019805,-0.0,-7.023486878390552
0.8273772438659699,-1.0432788060066092,3,0.6233938271906206,False,-0.6503735677033211,0.5157818665840345,0.6233938271906206,0.0
0.8273772438659699,-0.0431026447727783,0,-0.7841792430073965,False,0.033800199349534,-0.6488120607763623,-0.7841792430073965,-0.0
-1.5661069258891571,-0.5047224114960849,2,2.6987007794454887,False,-1.362094765308091,-4.226453981592047,0.0,0.3705486757244252
0.8273772438659699,-0.4277857837088672,0,-0.7841792430073965,False,0.3354607320381453,-0.6488120607763623,-0.7841792430073965,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.7841792430073965,False,0.033800199349534,-0.6488120607763623,-0.7841792430073965,-0.0
0.8273772438659699,-0.7355322948577382,0,-0.8067633807960328,False,0.5934005208840933,-0.6674976624550136,-0.8067633807960328,-0.0
-1.5661069258891571,1.2648200276099235,0,1.2056809915054136,False,1.5249694649646377,-1.8882253512095344,1.2056809915054136,0.0
0.8273772438659699,-0.2739125281344317,2,0.1128435806632652,False,-0.0309092704632166,0.0933642107571396,0.1128435806632652,0.0
0.8273772438659699,2.264996188843755,0,-0.8797405693934276,False,-1.9926090368473484,-0.7278773276218131,-0.8797405693934276,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.7841792430073965,False,0.033800199349534,-0.6488120607763623,-0.7841792430073965,-0.0
-1.5661069258891571,3.188235722290368,0,0.6315110816648206,True,2.013406189586011,-0.9890138787710288,0.6315110816648206,0.0
-1.5661069258891571,-0.5047224114960849,1,1.241316266924983,True,-0.6265201396716954,-1.9440340028500904,1.241316266924983,0.0
-0.3693648410115937,0.3415804941633104,1,0.2228261499229999,False,0.0761130664032062,-0.0823041454395344,0.0,4.487803609879546
-0.3693648410115937,0.3415804941633104,0,0.3444394801955364,False,0.1176538078545451,-0.1272238338405402,0.3444394801955364,0.0
0.8273772438659699,-0.1200392725599961,0,-0.8019236166026615,False,0.0962623275856647,-0.6634933516957409,-0.0,-1.2470015588722607
0.8273772438659699,-0.0431026447727783,0,-0.8019236166026615,False,0.0345650287813262,-0.6634933516957409,-0.8019236166026615,-0.0
-1.5661069258891571,-0.6585956670705204,1,1.4436096755228411,False,-0.9507550772404232,-2.2608471111169206,1.4436096755228411,0.0
0.8273772438659699,0.2646438663760926,0,-0.7174492400289056,False,-0.1898685408098389,-0.5936011748288507,-0.7174492400289056,-0.0
0.8273772438659699,0.5723903775249639,0,-0.7985399740528017,False,-0.457076597216858,-0.6606938028486102,-0.7985399740528017,-0.0
0.8273772438659699,-0.1200392725599961,0,-0.8019236166026615,False,0.0962623275856647,-0.6634933516957409,-0.8019236166026615,-0.0
0.8273772438659699,-0.6585956670705204,0,-0.8308547568549528,False,0.5471973428296026,-0.6874303187795814,-0.0,-1.2035797974910984
0.8273772438659699,-0.0431026447727783,0,-0.8160407306065731,False,0.0351735137314536,-0.6751735305716389,-0.8160407306065731,-0.0
0.8273772438659699,0.6493270053121817,0,-0.8019236166026615,False,-0.5207106604577204,-0.6634933516957409,-0.8019236166026615,-0.0
0.8273772438659699,-0.0431026447727783,0,0.2711522804976664,False,-0.0116873804256196,0.2243452265061316,0.0,3.6879645569073736
-1.5661069258891571,1.3417566553971416,0,1.0408277503255376,False,1.3965375611213249,-1.6300475484424553,1.0408277503255376,0.0
0.8273772438659699,-1.158683747687436,0,-0.231661259688232,True,0.268422136569553,-0.1916712545513681,-0.0,-4.316647510877703
0.8273772438659699,-0.5816590392833026,0,-0.7841792430073965,False,0.4561249451135897,-0.6488120607763623,-0.7841792430073965,-0.0
0.8273772438659699,-0.7355322948577382,0,-0.5992616204389825,False,0.4407762749016516,-0.4958154278734603,-0.0,-1.6687202482072203
0.8273772438659699,-0.9663421782193916,0,-0.2313873684347227,True,0.2235993736256628,-0.1914446431609206,-0.0,-4.321757089700911
0.8273772438659699,-0.6585956670705204,0,-0.7985399740528017,False,0.525914966893781,-0.6606938028486102,-0.7985399740528017,-0.0
0.8273772438659699,3.14976740839676,0,-0.8189865811572412,False,-2.579617241243366,-0.6776108602810917,-0.8189865811572412,-0.0
-0.3693648410115937,-0.0431026447727783,0,0.1329851701219793,False,-0.0057320125478151,-0.0491200462190046,0.1329851701219793,0.0
-1.5661069258891571,-0.4277857837088672,1,2.6363132839087284,True,-1.127777344258993,-4.128748492743048,2.6363132839087284,0.0
0.8273772438659699,-2.120391595027658,2,0.5286989276421439,False,-1.1210487624725378,0.4374334615874508,0.0,1.8914356502664629
-0.3693648410115937,-0.6585956670705204,0,1.3924082286355357,False,-0.9170340261727024,-0.5143066439931995,1.3924082286355357,0.0
0.8273772438659699,-0.0431026447727783,0,-0.7841792430073965,False,0.033800199349534,-0.6488120607763623,-0.7841792430073965,-0.0
-0.3693648410115937,0.2261755524824838,0,0.4894379098126232,True,0.1106988896577421,-0.1807811557429863,0.4894379098126232,0.0
-0.3693648410115937,0.2261755524824838,0,-0.3336984726090334,False,-0.0754744364049091,0.1232564832810473,-0.0,-2.9967173424003537
-1.5661069258891571,1.880313049907666,1,1.4436096755228411,False,2.714438111858569,-2.2608471111169206,1.4436096755228411,0.0
0.8273772438659699,-1.3510253171554802,0,-0.4722721171540271,True,0.6380515868617097,-0.3907472026456454,-0.4722721171540271,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.8189865811572412,False,0.0353004876812927,-0.6776108602810917,-0.8189865811572412,-0.0
0.8273772438659699,-0.4277857837088672,0,-0.8933844909173263,False,0.3821771846004158,-0.73916599780778,-0.8933844909173263,-0.0
0.8273772438659699,-0.0431026447727783,1,0.194843364025277,True,-0.0083982643059146,0.1612089655128076,0.0,5.132327729007336
0.8273772438659699,1.187883399822706,0,-0.9147445967366696,False,-1.0866099215410054,-0.7568388632892737,-0.9147445967366696,-0.0
0.8273772438659699,0.2646438663760926,0,-0.8019236166026615,True,-0.2122241664360277,-0.6634933516957409,-0.8019236166026615,-0.0
0.8273772438659699,-0.7355322948577382,0,-0.9050797531497116,False,0.6657153878634825,-0.7488423916399007,-0.9050797531497116,-0.0
0.8273772438659699,1.3417566553971416,0,-0.2286058134653581,False,-0.3067333716796217,-0.189143247876706,-0.0,-4.37434195063257
-0.3693648410115937,-0.0431026447727783,0,0.3444394801955364,False,-0.0148462525605886,-0.1272238338405402,0.0,2.903267649319136
-0.3693648410115937,-0.3508491559216494,0,-0.3336984726090334,False,0.117077827447223,0.1232564832810473,-0.3336984726090334,-0.0
-0.3693648410115937,-0.5047224114960849,0,-0.192873283963373,True,0.0973474689951628,0.0712406098665152,-0.192873283963373,-0.0
-1.5661069258891571,-0.812468922644956,2,0.3552168481314283,False,-0.2886026499066785,-0.556307566051147,0.0,2.81518178335394
-1.5661069258891571,0.5723903775249639,0,1.0620380556287108,False,0.6079003636071963,-1.6632651544779782,1.0620380556287108,0.0
0.8273772438659699,-1.0432788060066092,0,-0.6589770356240846,False,0.6874967749116697,-0.5452226035056221,-0.6589770356240846,-0.0
-1.5661069258891571,-0.4277857837088672,0,1.4685301291949249,True,-0.628216312217735,-2.299875206209071,1.4685301291949249,0.0
0.8273772438659699,-0.0431026447727783,2,-0.1800831698720662,True,0.0077620609005515,-0.1489967167553974,-0.0,-5.552989769729259
0.8273772438659699,-0.5816590392833026,0,-0.8189865811572412,False,0.4763709479818375,-0.6776108602810917,-0.0,-1.2210212267299714
0.8273772438659699,-0.4277857837088672,0,-0.1423794216910607,False,0.0609078924921257,-0.1178014935019805,-0.0,-7.023486878390552
0.8273772438659699,-0.812468922644956,0,-0.9442940832331416,False,0.7672095964644368,-0.7812874359843793,-0.9442940832331416,-0.0
-0.3693648410115937,-0.8894055504321737,0,-0.450712597425793,False,0.4008662858002022,0.1664773868901005,-0.450712597425793,-0.0
-0.3693648410115937,-0.812468922644956,1,0.6904870950626281,False,-0.5609993062257788,-0.2550416560883648,0.6904870950626281,0.0
0.8273772438659699,-0.1969759003472139,0,-0.8135961720983265,False,0.1602588385181146,-0.6731509584906167,-0.8135961720983265,-0.0
0.8273772438659699,-1.5818352005171337,2,0.6233938271906206,False,-0.9861062996352188,0.5157818665840345,0.0,1.60412239644173
-0.3693648410115937,0.533922063631355,2,0.3444394801955364,False,0.183903838062112,-0.1272238338405402,0.3444394801955364,0.0
-0.3693648410115937,0.9570735164610528,0,-0.3336984726090334,False,-0.3193739706176099,0.1232564832810473,-0.3336984726090334,-0.0
-0.3693648410115937,1.6495031665460127,0,-0.3693384839068555,False,-0.6092249987316618,0.1364206503877187,-0.3693384839068555,-0.0
-1.5661069258891571,-0.5816590392833026,0,1.292056438357112,False,-0.7515363066346036,-2.02349853675075,0.0,0.7739599992021475
0.8273772438659699,1.9957179915884928,0,-0.7841792430073965,False,-1.5650006239001055,-0.6488120607763623,-0.7841792430073965,-0.0
0.8273772438659699,0.841668574780226,2,-0.2286058134653581,False,-0.1924103292058621,-0.189143247876706,-0.2286058134653581,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.8719479292525479,False,0.0375832618549322,-0.7214298744996128,-0.8719479292525479,-0.0
-1.5661069258891571,1.6495031665460127,1,1.2090665177433997,True,1.9943590495824983,-1.893527447298624,1.2090665177433997,0.0
0.8273772438659699,-1.0432788060066092,0,-0.8209591021193485,False,0.8564892318393319,-0.6792428792381879,-0.0,-1.2180874752694113
0.8273772438659699,0.0338339830144394,0,-0.7841792430073965,False,-0.0265319071881882,-0.6488120607763623,-0.7841792430073965,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.7165619336211215,False,0.0308857144825663,-0.5928670376987136,-0.7165619336211215,-0.0
0.8273772438659699,-0.0431026447727783,2,1.336159179457635,False,-0.0575919944720494,1.105507699265874,1.336159179457635,0.0
0.8273772438659699,1.1109467720354882,1,-0.1271726679199299,False,-0.1412820649167872,-0.1052197714786738,-0.1271726679199299,-0.0
-0.3693648410115937,0.8032002608866171,0,-0.1485253917280836,False,-0.1192956333842837,0.0548600577018282,-0.0,-6.732855496053993
0.8273772438659699,-0.2739125281344317,0,-0.8160407306065731,False,0.2235237795811151,-0.6751735305716389,-0.8160407306065731,-0.0
0.8273772438659699,-0.9663421782193916,0,-0.7165619336211215,False,0.6924440197645336,-0.5928670376987136,-0.7165619336211215,-0.0
0.8273772438659699,-2.197328222814876,1,0.7678594338107123,False,-1.6872392050669291,0.6353094220227913,0.7678594338107123,0.0
0.8273772438659699,-1.5818352005171337,2,0.1104479417286701,False,-0.1747104420510756,0.0913821136181363,0.1104479417286701,0.0
-1.5661069258891571,-0.0431026447727783,1,1.0976780669265338,False,-0.0473128277936044,-1.7190812230102666,0.0,0.9110139212309948
0.8273772438659699,1.187883399822706,4,0.4146557174979073,False,0.4925626434573377,0.3430767046966848,0.0,2.4116392414269474
-1.5661069258891571,-0.0431026447727783,0,0.3415673784337012,False,-0.0147224573785969,-0.5349310370228223,0.3415673784337012,0.0
0.8273772438659699,-0.1200392725599961,0,1.1248955097361606,False,-0.1350316386947347,0.93071294648271,1.1248955097361606,0.0
-1.5661069258891571,2.41886944441819,0,0.5975333003696798,False,1.4453550422865749,-0.9358010401583616,0.5975333003696798,0.0
0.8273772438659699,-1.9665183394532224,1,0.4575195394387211,False,-0.899720564964437,0.378541255555637,0.4575195394387211,0.0
0.8273772438659699,-2.197328222814876,1,-0.4814557804928132,False,1.057916374514222,-0.3983455567074832,-0.0,-2.077033946869244
0.8273772438659699,-0.6585956670705204,0,-0.7985399740528017,False,0.525914966893781,-0.6606938028486102,-0.7985399740528017,-0.0
-1.5661069258891571,2.034186305482101,0,0.5100012756239035,True,1.0374376106525471,-0.7987165299669003,0.5100012756239035,0.0
0.8273772438659699,-0.8894055504321737,1,-0.8067633807960328,False,0.717539828765417,-0.6674976624550136,-0.8067633807960328,-0.0
0.8273772438659699,-0.0431026447727783,1,0.3238411962475484,False,-0.0139584120446496,0.2679388364015553,0.3238411962475484,0.0
-1.5661069258891571,1.5725665387587948,0,0.4432836100273543,True,0.69709297230922,-0.6942295317969879,0.0,2.255892113715397
-0.3693648410115937,0.0338339830144394,0,-0.3336984726090334,False,-0.0112903484541984,0.1232564832810473,-0.3336984726090334,-0.0
0.8273772438659699,0.495453749737746,0,-3.0585777291682934,False,-1.515383804780791,-2.5305976117091,-3.0585777291682934,-0.0
0.8273772438659699,-0.0431026447727783,2,1.336159179457635,False,-0.0575919944720494,1.105507699265874,0.0,0.7484138232735964
-0.3693648410115937,-0.0431026447727783,0,-0.1926030564769892,True,0.008301701125479,0.0711407973339701,-0.1926030564769892,-0.0
0.8273772438659699,-1.5818352005171337,2,0.5322916934007408,False,-0.8419977375641654,0.4404060342186547,0.5322916934007408,0.0
-0.3693648410115937,-2.197328222814876,1,0.7502637808901982,False,-1.6485757803058283,-0.2771210621452652,0.7502637808901982,0.0
0.8273772438659699,-1.9665183394532224,2,0.1800041951014631,False,-0.353981550845543,0.1489313748273608,0.0,5.555426080132906
-1.5661069258891571,-0.0431026447727783,0,1.0011105492142127,False,-0.0431505123810612,-1.5678461647050763,1.0011105492142127,0.0
0.8273772438659699,-0.0431026447727783,0,-0.1640522996256442,False,0.0070710879949215,-0.1357331395141398,-0.0,-6.095617082369032
-1.5661069258891571,1.187883399822706,0,0.3652609357040262,False,0.4338874021265215,-0.5720376811628297,0.3652609357040262,0.0
0.8273772438659699,0.8032002608866171,1,-0.1640522996256442,False,-0.1317668498583669,-0.1357331395141398,-0.1640522996256442,-0.0
0.8273772438659699,0.495453749737746,0,-0.8019236166026615,False,-0.3973160628490432,-0.6634933516957409,-0.8019236166026615,-0.0
-0.3693648410115937,0.1877072385888749,0,-0.3336984726090334,False,-0.062637618814767,0.1232564832810473,-0.0,-2.9967173424003537
-0.3693648410115937,-0.812468922644956,0,-0.3336984726090334,False,0.2711196385289288,0.1232564832810473,-0.3336984726090334,-0.0
0.8273772438659699,-0.812468922644956,0,-0.8067633807960328,False,0.6554701748247551,-0.6674976624550136,-0.0,-1.2395208109387672
-0.3693648410115937,-2.0434549672404403,1,0.3444394801955364,False,-0.7038465667192841,-0.1272238338405402,0.3444394801955364,0.0
-1.5661069258891571,1.1109467720354882,0,0.4082334475616763,True,0.4535256308055631,-0.6393372296059494,0.0,2.449578803434324
-1.5661069258891571,2.1880595610565368,0,2.097794920021772,True,4.590100231889471,-3.285371153341188,0.0,0.4766910199161038
0.8273772438659699,-0.0431026447727783,0,-0.8189865811572412,False,0.0353004876812927,-0.6776108602810917,-0.8189865811572412,-0.0
0.8273772438659699,0.9570735164610528,1,-0.7445391097425895,False,-0.7125786639041217,-0.6160147165692466,-0.7445391097425895,-0.0
0.8273772438659699,-0.0431026447727783,0,-0.8189865811572412,False,0.0353004876812927,-0.6776108602810917,-0.0,-1.2210212267299714
-0.3693648410115937,-0.4277857837088672,0,-0.3336984726090334,False,0.1427514626275073,0.1232564832810473,-0.0,-2.9967173424003537
0.8273772438659699,-0.1200392725599961,0,-0.6307359423566566,False,0.0757130836979367,-0.5218565655942559,-0.6307359423566566,-0.0
0.8273772438659699,-0.0431026447727783,2,1.336159179457635,False,-0.0575919944720494,1.105507699265874,1.336159179457635,0.0
0.8273772438659699,0.3415804941633104,0,-0.9787286015064476,False,-0.3343145993543381,-0.8097777728071998,-0.9787286015064476,-0.0
0.8273772438659699,1.226351713716315,0,-0.8828741679067215,True,-1.0827142488082735,-0.7304699957231248,-0.8828741679067215,-0.0
0.8273772438659699,-0.8894055504321737,0,-0.7841792430073965,False,0.6974533712644788,-0.6488120607763623,-0.7841792430073965,-0.0
0.8273772438659699,-2.120391595027658,1,-0.5401781836878243,False,1.145389280508969,-0.4469311368161577,-0.0,-1.8512409982442248
0.8273772438659699,0.1877072385888749,0,-0.1423794216910607,False,-0.0267256480775099,-0.1178014935019805,-0.1423794216910607,-0.0
0.8273772438659699,-0.2739125281344317,0,0.0235462899473239,True,-0.0064496238076578,0.0194816644798858,0.0235462899473239,0.0
0.8273772438659699,-1.0432788060066092,0,-0.8189865811572412,False,0.8544313425251615,-0.6776108602810917,-0.0,-1.2210212267299714
-1.5661069258891571,0.8032002608866171,0,0.5198636196706231,True,0.4175545949449056,-0.8141620152839696,0.5198636196706231,0.0
0.8273772438659699,-0.4277857837088672,0,-0.9050797531497116,False,0.3871802515201774,-0.7488423916399007,-0.9050797531497116,-0.0
-0.3693648410115937,0.4185171219505282,0,0.1329851701219793,False,0.0556565706615521,-0.0491200462190046,0.0,7.519635453206996
0.8273772438659699,-0.5816590392833026,0,-0.8797405693934276,False,0.5117090544119267,-0.7278773276218131,-0.8797405693934276,-0.0
