Survived,Pclass,Age,SibSp,Parch,Fare,Embarked_644,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Cabin_encoded,interaction1,interaction2,interaction3,interaction4,interaction5,interaction6,interaction7,Ratio1,Ratio2,Ratio3,Ratio4,Ratio5
1,-0.3693648410115937,-2.0434549672404403,0.4327933656785018,2,0.8147822510349936,False,True,False,False,True,False,0.3032153651919821,0.8655867313570036,0.35263235272054083,1.6295645020699872,-1.664970838096805,-0.30095191661260884,0.8147822510349936,0.0,-2.507976781090531,0.5311767225276904,2.454643553488628,1.227321776744314,0.0
1,0.8273772438659699,-0.812468922644956,-0.47454519624983954,0,-0.8038521494426429,False,False,True,False,True,False,0.29684247336122316,-0.0,0.38146417601311433,-0.0,0.6531048898234962,-0.6650889758815897,-0.8038521494426429,-0.0,1.0107193508262526,0.5903389032160568,-0.0,-1.2440098601382825,-0.0
0,0.8273772438659699,-0.04310264477277835,-0.47454519624983954,0,-0.7841792430073965,False,False,False,True,False,True,0.3032153651919821,-0.0,0.3721284927679956,-0.0,0.033800199349534044,-0.6488120607763623,-0.0,-0.7841792430073965,0.054965296718994895,0.6051488871726787,-0.0,-0.0,-1.275218655577916
0,0.8273772438659699,-0.04310264477277835,0.4327933656785018,0,-0.16405229962564427,False,False,True,False,False,True,0.29684247336122316,0.0,-0.0710007469022806,-0.0,0.007071087994921544,-0.13573313951413984,-0.0,-0.16405229962564427,0.26273721777223197,-2.6381426329658626,-0.0,-0.0,-6.095617082369032
1,0.8273772438659699,-0.04310264477277835,-0.47454519624983954,0,-0.8189865811572412,False,False,True,False,True,False,0.29777937432414325,-0.0,0.3886461478812482,-0.0,0.03530048768129278,-0.6776108602810917,-0.8189865811572412,-0.0,0.052629244195764015,0.5794297576637941,-0.0,-1.2210212267299714,-0.0
0,0.8273772438659699,-0.04310264477277835,1.340131927606843,0,0.16437971416667385,False,True,False,False,False,True,0.3032166537316116,0.0,0.22029050320564653,0.0,-0.007085200427576984,0.13600403485469853,0.0,0.16437971416667385,-0.2622138929446863,8.152660043246016,0.0,0.0,6.08347572003954
0,0.8273772438659699,-0.8894055504321737,0.4327933656785018,0,-0.029312075627064952,False,False,False,True,True,False,0.29777937432414325,0.0,-0.01268607186566022,-0.0,0.02607032275739921,-0.02425214434431187,-0.029312075627064952,-0.0,30.342632904882105,-14.76501941332627,-0.0,-34.1156325032357,-0.0
0,0.8273772438659699,-1.7357084560915692,3.1548090514635256,1,0.7678594338107123,False,False,False,True,False,True,0.29684247336122316,3.1548090514635256,2.4224498920376933,0.7678594338107123,-1.3327801123549379,0.6353094220227913,0.0,0.7678594338107123,-2.260450780004931,4.108576273924152,1.3023216958307418,0.0,1.3023216958307418
0,0.8273772438659699,-0.6585956670705204,-0.47454519624983954,0,-0.813103260865379,False,False,False,True,False,True,0.29684247336122316,-0.0,0.3858542464987457,-0.0,0.5355062844868497,-0.67274313495323,-0.0,-0.813103260865379,0.809977894283172,0.5836223012373423,-0.0,-0.0,-1.229856093475395
1,-1.5661069258891573,1.4956299109715772,0.4327933656785018,0,1.4362199751817064,False,True,False,False,True,False,1.0,0.0,0.621586476913585,0.0,2.148053553616616,-2.249274050232424,1.4362199751817064,0.0,1.041365484965041,0.3013419762691617,0.0,0.6962721708932386,0.0
1,-0.3693648410115937,-0.04310264477277835,0.4327933656785018,0,0.3444394801955364,False,False,False,True,True,False,0.3032153651919821,0.0,0.14907112190637986,0.0,-0.014846252560588628,-0.12722383384054028,0.3444394801955364,0.0,-0.12513851416890195,1.2565149774143411,0.0,2.903267649319136,0.0
0,-1.5661069258891573,2.7266159555670617,-0.47454519624983954,1,1.2189504454470095,False,True,False,False,False,True,0.38429172510518933,-0.47454519624983954,-0.5784470783534804,1.2189504454470095,3.3236097336013932,-1.909006734930235,0.0,1.2189504454470095,2.2368554568821426,-0.3893063889695827,0.8203778945527874,0.0,0.8203778945527874
1,-1.5661069258891573,-0.04310264477277835,-0.47454519624983954,0,0.6557188297748956,False,False,False,True,False,True,1.0,-0.0,-0.311168220760243,0.0,-0.02826321579060924,-1.0269258007463975,0.0,0.6557188297748956,-0.06573342538840198,-0.7237022557560961,0.0,0.0,1.5250438977683378
1,-0.3693648410115937,-0.6585956670705204,-0.47454519624983954,0,-0.5368057694182639,False,False,False,True,True,False,0.3032166537316116,-0.0,0.25473859919663616,-0.0,0.35353795379732544,0.19827717767528327,-0.5368057694182639,-0.0,1.226878891007897,0.8840165722587221,-0.0,-1.8628711853892694,-0.0
0,0.8273772438659699,-0.08157095866638724,-0.47454519624983954,0,-0.8823470582632054,False,True,False,False,False,True,0.29684247336122316,-0.0,0.4187135579239814,-0.0,0.07197389541899629,-0.7300338771990572,-0.0,-0.8823470582632054,0.09244770286529873,0.5378214749011857,-0.0,-0.0,-1.1333408896589743
1,-0.3693648410115937,-1.8895817116660047,0.4327933656785018,2,0.4092826615690946,False,False,False,True,True,False,0.29777937432414325,0.8655867313570036,0.17713482061434366,0.8185653231381892,-0.773373032202948,-0.15117462521927055,0.4092826615690946,0.0,-4.616813486361205,1.0574436845657538,4.886598402024813,2.4432992010124064,0.0
0,0.8273772438659699,-1.4279619449426981,4.0621476133918675,2,0.9363610927004852,False,False,False,True,False,True,0.29684247336122316,8.124295226783735,3.803636977986277,1.8727221854009704,-1.337088007101255,0.7747238601418553,0.0,0.9363610927004852,-1.5250120451122395,4.3382276827378075,2.1359281324173325,0.0,1.0679640662086662
0,0.8273772438659699,-0.5816590392833026,-0.47454519624983954,0,-0.8823470582632054,False,True,False,False,False,True,0.3032153651919821,-0.0,0.4187135579239814,-0.0,0.5132251422238243,-0.7300338771990572,-0.0,-0.8823470582632054,0.6592179730595225,0.5378214749011857,-0.0,-0.0,-1.1333408896589743
1,-1.5661069258891573,0.6493270053121817,-0.47454519624983954,0,1.47877854998348,True,False,False,False,True,False,1.0,-0.0,-0.7017472572119636,0.0,0.9602108473806634,-2.3159253289854536,1.47877854998348,0.0,0.43909685146530936,-0.320903489068827,0.0,0.6762337741585253,0.0
0,-1.5661069258891573,1.187883399822706,0.4327933656785018,0,1.522151075112965,False,False,False,True,False,True,1.0,0.0,0.6587768868692901,0.0,1.8081379941489761,-2.3838513409840414,0.0,1.522151075112965,0.780397832544019,0.2843300988677372,0.0,0.0,0.6569650124418734
0,0.8273772438659699,-1.9665183394532224,2.2474704895351842,2,0.41465571749790736,False,False,False,True,False,True,0.3032153651919821,4.4949409790703685,0.9319264883935849,0.8293114349958147,-0.8154280730187693,0.34307670469668483,0.0,0.41465571749790736,-4.74253279641115,5.420088026512082,4.823278482853895,0.0,2.4116392414269474
0,-1.5661069258891573,-0.04310264477277835,-0.47454519624983954,0,0.40823344756167634,False,True,False,False,False,True,0.3032153651919821,-0.0,-0.19372522148890428,0.0,-0.017595941274617572,-0.6393372296059494,0.0,0.40823344756167634,-0.1055833250073571,-1.1624358540051885,0.0,0.0,2.449578803434324
1,0.8273772438659699,-0.04310264477277835,0.4327933656785018,1,-0.1800831698720662,False,True,False,False,False,True,0.2988627251557665,0.4327933656785018,-0.07793880119098491,-0.1800831698720662,0.00776206090055157,-0.1489967167553974,-0.0,-0.1800831698720662,0.23934854547151252,-2.4032971320194148,-5.552989769729259,-0.0,-5.552989769729259
1,-0.3693648410115937,-0.04310264477277835,-0.47454519624983954,0,-0.5368057694182639,False,False,False,True,True,False,1.0,-0.0,0.25473859919663616,-0.0,0.02313774839121339,0.19827717767528327,-0.5368057694182639,-0.0,0.0802946749612782,0.8840165722587221,-0.0,-1.8628711853892694,-0.0
0,0.8273772438659699,-0.812468922644956,-0.47454519624983954,0,-0.771896577877947,False,False,False,True,False,True,0.3032166537316116,-0.0,0.3662998130336699,-0.0,0.627141981021824,-0.6386496631542298,-0.0,-0.771896577877947,1.0525618922661222,0.6147782097368945,-0.0,-0.0,-1.2955103425243077
1,0.8273772438659699,-0.9663421782193915,3.1548090514635256,2,-0.7985399740528017,False,False,False,True,True,False,0.3032153651919821,6.309618102927051,-2.519241138097228,-1.5970799481056035,0.7716628579214408,-0.6606938028486102,-0.7985399740528017,-0.0,1.210136260699573,-3.9507215092214287,-2.5045709231680293,-1.2522854615840147,-0.0
0,0.8273772438659699,-0.2739125281344317,1.340131927606843,0,-0.7165619336211215,False,False,False,True,False,True,0.2988627251557665,0.0,-0.9602875253533604,-0.0,0.19627529080305822,-0.5928670376987136,-0.0,-0.7165619336211215,0.3822593906854973,-1.8702248399304882,-0.0,-0.0,-1.3955527820833766
0,-0.3693648410115937,0.18770723858887495,-0.47454519624983954,0,-0.5368057694182639,False,False,False,True,False,True,0.29684247336122316,-0.0,0.25473859919663616,-0.0,-0.10076232863607865,0.19827717767528327,-0.0,-0.5368057694182639,-0.34967440605620387,0.8840165722587221,-0.0,-0.0,-1.8628711853892694
0,0.8273772438659699,-1.0432788060066092,4.0621476133918675,2,0.9363610927004852,False,False,False,True,True,False,0.3032166537316116,8.124295226783735,3.803636977986277,1.8727221854009704,-0.9768856827836061,0.7747238601418553,0.9363610927004852,0.0,-1.1141842758521405,4.3382276827378075,2.1359281324173325,1.0679640662086662,0.0
0,-0.3693648410115937,-0.6585956670705204,-0.47454519624983954,0,1.3924082286355357,False,False,False,True,False,True,0.3032166537316116,-0.0,-0.6607606361177417,0.0,-0.9170340261727024,-0.5143066439931995,0.0,1.3924082286355357,-0.4729903583778005,-0.34080895709361125,0.0,0.0,0.7181801855479777
0,0.8273772438659699,-0.2739125281344317,0.4327933656785018,0,-0.23166125968823204,False,True,False,False,False,True,0.2988627251557665,0.0,-0.10026145627779137,-0.0,0.06345492131201073,-0.19167125455136813,-0.0,-0.23166125968823204,1.1823838327697134,-1.8682164046804883,-0.0,-0.0,-4.316647510877703
1,0.8273772438659699,0.18770723858887495,-0.47454519624983954,0,1.1248955097361606,False,False,False,True,False,True,0.29777937432414325,-0.0,-0.5338137604283096,0.0,0.2111510298335996,0.9307129464827099,0.0,1.1248955097361606,0.16686637733392756,-0.42185713441165934,0.0,0.0,0.8889714567662784
0,0.8273772438659699,-0.35084915592164945,-0.47454519624983954,0,-0.8308547568549528,False,False,False,True,False,True,0.0,-0.0,0.3942781336468463,-0.0,0.29150469013604746,-0.6874303187795814,-0.0,-0.8308547568549528,0.4222749560341017,0.5711530112027555,-0.0,-0.0,-1.2035797974910984
0,0.8273772438659699,-0.04310264477277835,-0.47454519624983954,0,-0.8019236166026615,False,False,False,True,False,True,0.3032166537316116,-0.0,0.3805490000180911,-0.0,0.03456502878132622,-0.6634933516957409,-0.0,-0.8019236166026615,0.053749065223171896,0.5917585994788928,-0.0,-0.0,-1.2470015588722607
0,0.8273772438659699,-0.04310264477277835,-0.47454519624983954,0,-0.7841792430073965,False,False,False,True,False,True,0.2988627251557665,-0.0,0.3721284927679956,-0.0,0.033800199349534044,-0.6488120607763623,-0.0,-0.7841792430073965,0.054965296718994895,0.6051488871726787,-0.0,-0.0,-1.275218655577916
1,-0.3693648410115937,-2.2104074495387027,-0.47454519624983954,2,0.45322631114257494,False,False,False,True,False,True,0.3032166537316116,-0.9490903924996791,-0.21507636876674407,0.9064526222851499,-1.0018148144764936,-0.1674058643574483,0.0,0.45322631114257494,-4.877050151758197,-1.047038057109968,4.4128064740064135,0.0,2.2064032370032067
1,0.8273772438659699,0.03383398301443941,-0.47454519624983954,0,-0.3731626361213421,False,False,False,True,True,False,0.3032153651919821,-0.0,0.17708253639130975,-0.0,-0.012625578292152924,-0.30874627338783583,-0.3731626361213421,-0.0,-0.09066819595367405,1.2716846498413379,-0.0,-2.6797966977455583,-0.0
0,0.8273772438659699,-0.5816590392833026,-0.47454519624983954,0,-0.681112758645368,False,False,False,True,False,True,0.29684247336122316,-0.0,0.32321878771963575,-0.0,0.3961753928372648,-0.5635371970099522,-0.0,-0.681112758645368,0.8539834732212856,0.6967204625466705,-0.0,-0.0,-1.468185681896271
1,0.8273772438659699,-0.04310264477277835,-0.47454519624983954,0,-0.6307359423566566,False,False,False,True,False,True,0.29684247336122316,-0.0,0.2993127115474671,-0.0,0.027186387268822575,-0.5218565655942559,-0.0,-0.6307359423566566,0.06833706766690882,0.7523674558275018,-0.0,-0.0,-1.5854495246673908
1,0.8273772438659699,-0.04310264477277835,-0.47454519624983954,0,-0.8145709511162279,False,False,True,False,True,False,0.29684247336122316,-0.0,0.38655073185686883,-0.0,0.03511016234818697,-0.6739574684678263,-0.8145709511162279,-0.0,0.052914537050104314,0.5825707332179694,-0.0,-1.2276401443357068,-0.0
0,-1.5661069258891573,-0.12003927255999611,-0.47454519624983954,0,0.9406632652481022,False,False,False,True,False,True,0.29684247336122316,-0.0,-0.4463872338121755,0.0,-0.11291653408429285,-1.4731792546345623,0.0,0.9406632652481022,-0.12761131107669593,-0.5044793538574902,0.0,0.0,1.0630796768025672
1,-0.3693648410115937,-0.9663421782193915,-0.47454519624983954,0,-0.5368057694182639,False,False,False,True,True,False,0.29684247336122316,-0.0,0.25473859919663616,-0.0,0.5187380565003815,0.19827717767528327,-0.5368057694182639,-0.0,1.8001709990312065,0.8840165722587221,-0.0,-1.8628711853892694,-0.0
1,0.8273772438659699,0.26464386637609266,2.2474704895351842,0,-0.14237942169106071,False,False,False,True,True,False,0.3032166537316116,0.0,-0.31999354856774465,-0.0,-0.03767984064871442,-0.1178014935019805,-0.14237942169106071,-0.0,-1.8587227229390293,-15.785079492820357,-0.0,-7.0234868783905515,-0.0
0,0.8273772438659699,-1.0432788060066092,0.4327933656785018,3,0.6233938271906206,False,False,False,True,False,True,0.29777937432414325,1.2983800970355053,0.269800712613031,1.870181481571862,-0.6503735677033211,0.5157818665840345,0.0,0.6233938271906206,-1.6735468984481885,0.6942535309162802,4.812367189325189,0.0,1.60412239644173
0,0.8273772438659699,-0.04310264477277835,-0.47454519624983954,0,-0.7841792430073965,False,False,False,True,False,True,0.29684247336122316,-0.0,0.3721284927679956,-0.0,0.033800199349534044,-0.6488120607763623,-0.0,-0.7841792430073965,0.054965296718994895,0.6051488871726787,-0.0,-0.0,-1.275218655577916
1,-1.5661069258891573,-0.5047224114960849,2.2474704895351842,2,2.6987007794454887,False,False,False,True,True,False,0.4600025702798137,4.4949409790703685,6.065250361889336,5.397401558890977,-1.362094765308091,-4.226453981592047,2.6987007794454887,0.0,-0.18702422118831266,0.8327972136269882,0.7410973514488505,0.37054867572442524,0.0
