,Pclass,Age,SibSp,Parch,Fare,Embarked_644,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Cabin_encoded,interaction4,interaction5,interaction6,interaction7,Ratio1,Ratio4,Ratio5
40,1,2.3419328166309725,0,0,0.365260935704026,False,False,False,True,False,True,0.3032166537316116,0.8554165719585943,0.365260935704026,0.0,0.365260935704026,6.411670637915301,0.0,2.737768817441535
41,2,-0.4277857837088671,0,0,-0.3336984726090336,False,False,False,True,False,True,0.2988627251557665,0.1427514626275073,-0.6673969452180673,-0.0,-0.3336984726090336,1.281953076872688,-0.0,-2.9967173424003524
42,1,-0.0431026447727782,0,0,1.0011105492142125,False,False,False,True,False,True,0.3828892005610098,-0.0431505123810611,1.0011105492142125,0.0,1.0011105492142125,-0.0430548302648595,0.0,0.998890682737202
43,2,-0.1969759003472138,1,0,0.1329851701219792,False,False,False,True,True,False,0.2968424733612231,-0.0261948736176042,0.2659703402439584,0.1329851701219792,0.0,-1.4811869636782795,7.519635453207008,0.0
44,2,-0.0431026447727782,0,0,-0.2719703716509067,False,True,False,False,False,True,0.2977793743241432,0.0117226423179895,-0.5439407433018135,-0.0,-0.2719703716509067,0.1584828689652399,-0.0,-3.676871101546204
45,3,0.6493270053121817,0,0,-0.8019236166026618,False,False,False,True,False,True,0.3032153651919821,-0.5207106604577205,-2.4057708498079853,-0.0,-0.8019236166026618,-0.809711787842147,-0.0,-1.2470015588722605
46,3,1.1109467720354882,0,0,-0.7841792430073967,False,False,False,True,False,True,0.2988627251557665,-0.8711813987163001,-2.35253772902219,-0.0,-0.7841792430073967,-1.4167000490537205,-0.0,-1.2752186555779157
47,2,-0.6585956670705204,0,0,-0.5368057694182641,False,False,False,True,True,False,0.3032166537316116,0.3535379537973256,-1.0736115388365282,-0.5368057694182641,-0.0,1.2268788910078965,-1.8628711853892683,-0.0
48,3,-0.4277857837088671,0,2,-0.0915650042440226,False,False,False,True,True,False,0.4596812488060475,0.0391702071008349,-0.2746950127320678,-0.0915650042440226,-0.0,4.671935388861112,-10.921203010431578,-0.0
49,2,1.187883399822706,0,0,-0.2974659859684506,False,False,False,True,True,False,0.2977793743241432,-0.3533549067438165,-0.5949319719369013,-0.2974659859684506,-0.0,-3.993341947837672,-3.3617288939585195,-0.0
50,2,-1.658771828304351,1,1,0.6904870950626278,False,False,False,True,False,True,0.3032153651919821,-1.1453605410975956,1.3809741901252557,0.0,0.6904870950626278,-2.402321260115512,0.0,1.4482529900277124
51,3,-1.658771828304351,3,1,0.1364991380659541,False,False,False,True,True,False,0.3032153651919821,-0.2264209248116307,0.4094974141978623,0.1364991380659541,0.0,-12.15225130215006,7.326053586630098,0.0
52,1,-0.0431026447727782,0,0,0.6414769499431594,False,False,False,True,False,True,0.3842917251051893,-0.0276493531033252,0.6414769499431594,0.0,0.6414769499431594,-0.0671928192846174,0.0,1.558902467327328
53,3,0.187707238588875,0,0,-0.7841792430073967,False,False,False,True,False,True,0.3834269662921348,-0.1471961202636328,-2.35253772902219,-0.0,-0.7841792430073967,-0.2393677724355482,-0.0,-1.2752186555779157
54,1,1.5725665387587948,1,0,1.114140203521088,False,False,False,True,False,True,1.0,1.7520596035431768,1.114140203521088,0.0,1.114140203521088,1.4114619809866953,0.0,0.8975531058296222
55,3,-0.6585956670705204,0,0,-0.8131032608653792,False,False,False,True,False,True,0.2968424733612231,0.5355062844868498,-2.439309782596138,-0.0,-0.8131032608653792,0.8099778942831718,-0.0,-1.2298560934753946
56,2,1.5725665387587948,0,0,-0.5368057694182641,False,False,False,True,True,False,0.2968424733612231,-0.8441627907998313,-1.0736115388365282,-0.5368057694182641,-0.0,-2.929488892161096,-1.8628711853892683,-0.0
57,3,-0.5047224114960849,0,0,-0.798539974052802,False,False,False,True,True,False,0.2977793743241432,0.4030410213799512,-2.395619922158406,-0.798539974052802,-0.0,0.6320565380521715,-1.2522854615840144,-0.0
58,3,0.187707238588875,0,0,-0.806763380796033,False,False,False,True,False,True,0.2977793743241432,-0.1514353264038484,-2.420290142388099,-0.0,-0.806763380796033,-0.2326670285947589,-0.0,-1.2395208109387668
59,3,-0.0431026447727782,0,0,-0.8189865811572414,False,False,True,False,True,False,0.3032166537316116,0.0353004876812927,-2.4569597434717245,-0.8189865811572414,-0.0,0.0526292441957639,-1.2210212267299712,-0.0
60,3,-0.6585956670705204,2,2,0.6233938271906204,False,False,False,True,True,False,0.2968424733612231,-0.4105644734662514,1.8701814815718607,0.6233938271906204,0.0,-1.0564680597473033,1.6041223964417304,0.0
61,3,-0.0431026447727782,0,0,-0.8189865811572414,False,False,True,False,False,True,0.3032166537316116,0.0353004876812927,-2.4569597434717245,-0.0,-0.8189865811572414,0.0526292441957639,-0.0,-1.2210212267299712
62,3,-0.3508491559216493,0,0,-0.8828741679067217,False,True,False,False,False,True,0.2977793743241432,0.3097556565951018,-2.648622503720165,-0.0,-0.8828741679067217,0.3973942931794076,-0.0,-1.132664241803542
63,3,-1.120215433793827,1,1,-0.8823470582632056,False,True,False,False,False,True,0.2968424733612231,0.988418792629024,-2.6470411747896168,-0.0,-0.8823470582632056,1.2695859563456096,-0.0,-1.133340889658974
64,3,0.1107706108016572,1,0,-0.018385836972892,False,False,False,True,True,False,0.2988627251557665,-0.0020366103915869,-0.0551575109186761,-0.018385836972892,-0.0,-6.024779343196436,-54.38969144969541,-0.0
65,2,-0.3508491559216493,0,0,-0.3336984726090336,False,False,False,True,False,True,0.2977793743241432,0.117077827447223,-0.6673969452180673,-0.0,-0.3336984726090336,1.0513957501169318,-0.0,-2.9967173424003524
66,2,1.880313049907666,0,0,0.3444394801955362,False,False,False,True,False,True,0.2977793743241432,0.6476540495150798,0.6888789603910724,0.0,0.3444394801955362,5.459052048389527,0.0,2.903267649319137
67,1,-0.120039272559996,0,0,0.940663265248102,False,False,False,True,False,True,0.2968424733612231,-0.1129165340842927,0.940663265248102,0.0,0.940663265248102,-0.1276113110766959,0.0,1.0630796768025674
68,1,0.6493270053121817,0,0,1.4787785499834798,True,False,False,False,True,False,1.0,0.9602108473806632,1.4787785499834798,1.4787785499834798,0.0,0.4390968514653094,0.6762337741585253,0.0
69,2,0.8801368886738349,0,1,0.0600711254399584,False,False,False,True,True,False,0.2977793743241432,0.0528708134438606,0.1201422508799169,0.0600711254399584,0.0,14.651579810229096,16.646932992782155,0.0
70,3,0.2646438663760928,0,0,-0.7165619336211217,False,True,False,False,False,True,0.3032153651919821,-0.1896337206114228,-2.149685800863365,-0.0,-0.7165619336211217,-0.3693244839824575,-0.0,-1.3955527820833762
71,2,1.7264397943332304,0,0,-0.2974659859684506,False,False,False,True,False,True,0.3032166537316116,-0.5135571156365035,-0.5949319719369013,-0.0,-0.2974659859684506,-5.803822540289824,-0.0,-3.3617288939585195
72,3,-1.0432788060066092,1,1,0.0971716406458445,False,False,False,True,False,True,0.2968424733612231,-0.1013771132306999,0.2915149219375335,0.0,0.0971716406458445,-10.73645354830411,0.0,10.291068395609768
73,3,-0.7355322948577382,0,0,-0.7841792430073967,False,False,False,True,False,True,0.2968424733612231,0.5767891581890344,-2.35253772902219,-0.0,-0.7841792430073967,0.937964504182624,-0.0,-1.2752186555779157
74,3,-1.5818352005171337,4,2,0.5322916934007406,False,False,False,True,False,True,0.2977793743241432,-0.8419977375641651,1.5968750802022216,0.0,0.5322916934007406,-2.971745041541039,0.0,1.878669181574361
75,3,-0.0431026447727782,0,0,-0.7770730902669089,False,False,False,True,False,True,0.2988627251557665,0.0334939053722596,-2.3312192708007267,-0.0,-0.7770730902669089,0.0554679415780224,-0.0,-1.286880233694002
76,3,-0.0431026447727782,0,0,-0.809682843697731,False,False,True,False,False,True,0.3032166537316116,0.0348994719905162,-2.4290485310931933,-0.0,-0.809682843697731,0.0532339855145421,-0.0,-1.2350514868675144
77,3,-0.0431026447727782,0,0,-0.8019236166026618,False,False,False,True,False,True,0.2977793743241432,0.0345650287813261,-2.4057708498079853,-0.0,-0.8019236166026618,0.0537490652231717,-0.0,-1.2470015588722605
78,1,1.880313049907666,1,0,1.1757752036108362,False,True,False,False,True,False,0.3032166537316116,2.210825459107298,1.1757752036108362,1.1757752036108362,0.0,1.5992113493575777,0.8505027125329518,0.0
79,3,-0.2739125281344315,0,0,-0.8019236166026618,False,False,False,True,False,True,0.3032153651919821,0.2196569251943417,-2.4057708498079853,-0.0,-0.8019236166026618,0.341569349578278,-0.0,-1.2470015588722605
80,1,2.3419328166309725,1,1,1.4685301291949246,False,True,False,False,False,True,0.3834269662921348,3.439198901772916,1.4685301291949246,0.0,1.4685301291949246,1.5947461819628197,0.0,0.6809530019981398
81,3,-0.0431026447727782,0,0,1.1248955097361604,False,False,False,True,False,True,0.3032166537316116,-0.048485971562651,3.374686529208481,0.0,1.1248955097361604,-0.0383170209141361,0.0,0.8889714567662785
82,1,1.1109467720354882,0,1,1.1511968252901217,False,True,False,False,True,False,1.0,1.2789183970335625,1.1511968252901217,1.1511968252901217,0.0,0.9650363409884406,0.8686611863683541,0.0
83,3,-0.7355322948577382,1,0,-0.798539974052802,False,False,False,True,False,True,0.2977793743241432,0.5873519396506961,-2.395619922158406,-0.0,-0.798539974052802,0.921096399375872,-0.0,-1.2522854615840144
84,3,-0.0431026447727782,3,1,0.3238411962475482,False,False,False,True,False,True,0.3032153651919821,-0.0139584120446496,0.9715235887426448,0.0,0.3238411962475482,-0.1330980902745618,0.0,3.087933257372195
85,2,-1.0432788060066092,0,0,-0.5368057694182641,False,False,False,True,False,True,0.3032166537316116,0.5600380821761457,-1.0736115388365282,-0.0,-0.5368057694182641,1.9434940260370328,-0.0,-1.8628711853892683
86,3,1.0340101442482703,1,6,0.936361092700485,False,False,False,True,True,False,0.3032153651919821,0.9682068685316968,2.809083278101455,0.936361092700485,0.0,1.1042856781523929,1.0679640662086665,0.0
87,3,-0.9663421782193916,0,0,-0.7165619336211217,False,False,False,True,False,True,0.2988627251557665,0.6924440197645338,-2.149685800863365,-0.0,-0.7165619336211217,1.3485815152585816,-0.0,-1.3955527820833762
88,1,0.5723903775249639,1,1,1.0515683442816504,False,False,False,True,False,True,1.0,0.6019076015766751,1.0515683442816504,0.0,1.0515683442816504,0.5443206622161838,0.0,0.9509605395007608
89,2,2.4958060722054083,0,0,-0.5368057694182641,False,False,False,True,False,True,0.2977793743241432,-1.3397630989089997,-1.0736115388365282,-0.0,-0.5368057694182641,-4.649365216231024,-0.0,-1.8628711853892683
90,3,-1.658771828304351,4,1,0.457519539438721,False,False,True,False,False,True,0.3032153651919821,-0.758920522919732,1.3725586183161629,0.0,0.457519539438721,-3.6255759269632746,0.0,2.185699000367912
91,3,0.187707238588875,0,0,1.1248955097361604,False,False,False,True,False,True,0.2977793743241432,0.2111510298335996,3.374686529208481,0.0,1.1248955097361604,0.1668663773339276,0.0,0.8889714567662785
92,3,-0.7355322948577382,1,0,-0.5992616204389827,False,False,False,True,True,False,0.3032153651919821,0.4407762749016518,-1.797784861316948,-0.5992616204389827,-0.0,1.227397633639431,-1.66872024820722,-0.0
93,2,-0.120039272559996,0,0,-0.3336984726090336,False,False,False,True,True,False,0.3032166537316116,0.0400569219063701,-0.6673969452180673,-0.3336984726090336,-0.0,0.3597237698496628,-2.9967173424003524,-0.0
94,3,-0.6585956670705204,0,0,-0.8189865811572414,False,False,True,False,True,False,0.2988627251557665,0.5393810137390583,-2.4569597434717245,-0.8189865811572414,-0.0,0.8041592893254905,-1.2210212267299712,-0.0
95,3,0.5723903775249639,2,0,-0.798539974052802,False,False,False,True,False,True,0.3032166537316116,-0.4570765972168582,-2.395619922158406,-0.0,-0.798539974052802,-0.7167961481250977,-0.0,-1.2522854615840144
96,3,-0.9663421782193916,0,0,-0.2313873684347229,False,True,False,False,True,False,0.3032153651919821,0.223599373625663,-0.6941621053041689,-0.2313873684347229,-0.0,4.1762961597966735,-4.321757089700908,-0.0
97,3,-0.0431026447727782,0,0,-0.8189865811572414,False,False,True,False,True,False,0.2968424733612231,0.0353004876812927,-2.4569597434717245,-0.8189865811572414,-0.0,0.0526292441957639,-1.2210212267299712,-0.0
98,1,1.2648200276099235,1,0,1.2056809915054134,False,False,False,True,False,True,0.3842917251051893,1.5249694649646373,1.2056809915054134,0.0,1.2056809915054134,1.0490503180535915,0.0,0.8294067892298774
99,3,-0.0431026447727782,0,0,-0.1893914833819289,False,False,False,True,False,True,0.2968424733612231,0.0081632738312008,-0.5681744501457867,-0.0,-0.1893914833819289,0.2275849156630608,-0.0,-5.280068470573142
100,3,-0.4277857837088671,0,0,-0.7841792430073967,False,False,False,True,False,True,0.2988627251557665,0.3354607320381453,-2.35253772902219,-0.0,-0.7841792430073967,0.5455204119765665,-0.0,-1.2752186555779157
101,1,-0.0431026447727782,1,0,1.2920564383571118,False,False,False,True,False,True,1.0,-0.0556910496888876,1.2920564383571118,0.0,1.2920564383571118,-0.0333597229139499,0.0,0.7739599992021476
102,1,2.034186305482101,0,1,1.5182728441543658,False,True,False,False,True,False,0.3842917251051893,3.088449827564172,1.5182728441543658,1.5182728441543658,0.0,1.339802864362686,0.6586431443137424,0.0
103,2,0.1107706108016572,1,1,0.6974165471111633,False,True,False,False,False,True,0.2977793743241432,0.0772532569066863,1.3948330942223266,0.0,0.6974165471111633,0.1588299148629193,0.0,1.433863311878958
104,3,-0.0431026447727782,0,0,-0.8189865811572414,False,False,True,False,False,True,0.3032166537316116,0.0353004876812927,-2.4569597434717245,-0.0,-0.8189865811572414,0.0526292441957639,-0.0,-1.2210212267299712
105,2,0.187707238588875,1,0,0.3444394801955362,False,False,False,True,False,True,0.2988627251557665,0.0646537836884916,0.6888789603910724,0.0,0.3444394801955362,0.5449643533381097,0.0,2.903267649319137
106,3,0.2646438663760928,1,1,0.1104479417286699,False,False,False,True,False,True,0.2988627251557665,0.0292293703323566,0.3313438251860098,0.0,0.1104479417286699,2.396095954655503,0.0,9.05403925458958
107,3,2.264996188843755,0,0,-0.8797405693934278,False,False,False,True,False,True,0.3032153651919821,-1.9926090368473488,-2.639221708180284,-0.0,-0.8797405693934278,-2.5746183223145507,-0.0,-1.136698743687005
108,1,2.1880595610565368,0,0,0.365260935704026,False,False,False,True,True,False,0.3828892005610098,0.7992126826476512,0.365260935704026,0.365260935704026,0.0,5.990401236965399,2.737768817441535,0.0
109,3,-0.0431026447727782,1,0,-0.1271726679199301,False,False,False,True,True,False,0.2968424733612231,0.0054814783301592,-0.3815180037597904,-0.1271726679199301,-0.0,0.3389300977778996,-7.863324850821054,-0.0
110,2,-2.0434549672404403,1,2,0.8147822510349934,False,True,False,False,True,False,0.3032153651919821,-1.6649708380968045,1.6295645020699867,0.8147822510349934,0.0,-2.507976781090532,1.2273217767443143,0.0
111,3,-0.0431026447727782,0,0,-0.8019236166026618,False,True,False,False,False,True,0.3032166537316116,0.0345650287813261,-2.4057708498079853,-0.0,-0.8019236166026618,0.0537490652231717,-0.0,-1.2470015588722605
112,1,-1.0432788060066092,0,1,1.1511968252901217,False,True,False,False,True,False,1.0,-1.201019249367277,1.1511968252901217,1.1511968252901217,0.0,-0.9062558053386612,0.8686611863683541,0.0
113,3,1.187883399822706,1,4,0.4146557174979072,False,False,False,True,True,False,0.2977793743241432,0.4925626434573376,1.2439671524937217,0.4146557174979072,0.0,2.8647462212520955,2.4116392414269487,0.0
114,1,1.0340101442482703,0,1,2.473846735064164,False,False,False,True,True,False,0.3834269662921348,2.557982619371809,2.473846735064164,2.473846735064164,0.0,0.4179766392122314,0.40422876074983,0.0
115,1,0.0338339830144394,0,0,1.7703041212742283,False,True,False,False,True,False,0.2988627251557665,0.0598964395695844,1.7703041212742283,1.7703041212742283,0.0,0.0191119608251753,0.5648746946825276,0.0
116,3,-0.0815709586663871,0,0,-0.1271726679199301,False,False,False,True,False,True,0.2988627251557665,0.0103735964383908,-0.3815180037597904,-0.0,-0.1271726679199301,0.6414189463866993,-0.0,-7.863324850821054
117,3,-0.4277857837088671,0,0,-0.8135961720983267,False,False,False,True,False,True,0.2968424733612231,0.348044876103617,-2.44078851629498,-0.0,-0.8135961720983267,0.5257962099373881,-0.0,-1.22911099424291
118,2,0.0338339830144394,0,0,-0.3336984726090336,False,False,False,True,False,True,0.2968424733612231,-0.0112903484541984,-0.6673969452180673,-0.0,-0.3336984726090336,-0.1013908836618497,-0.0,-2.9967173424003524
119,1,0.4954537497377461,0,0,0.7789025328484201,False,True,False,False,False,True,0.3842917251051893,0.3859101805799777,0.7789025328484201,0.0,0.7789025328484201,0.6360921024686985,0.0,1.2838576815805618
120,3,-0.3508491559216493,0,0,-0.9050797531497118,False,False,False,True,False,True,0.2977793743241432,0.3175464674343511,-2.7152392594491355,-0.0,-0.9050797531497118,0.3876444641488012,-0.0,-1.1048750085503096
121,3,-0.0431026447727782,0,2,-0.8189865811572414,False,False,True,False,True,False,0.2988627251557665,0.0353004876812927,-2.4569597434717245,-0.8189865811572414,-0.0,0.0526292441957639,-1.2210212267299712,-0.0
122,1,1.5725665387587948,0,0,0.4432836100273541,False,True,False,False,True,False,0.3834269662921348,0.6970929723092196,0.4432836100273541,0.4432836100273541,0.0,3.547540453078685,2.2558921137153978,0.0
123,3,-2.21656237976168,2,1,0.047825129435189,False,True,False,False,True,False,0.2988627251557665,-0.106007382713273,0.1434753883055671,0.047825129435189,0.0,-46.347232217436826,20.90950953630277,0.0
124,1,-0.4277857837088671,0,0,0.9910237262754292,False,True,False,False,True,False,0.3828892005610098,-0.4239458614188163,0.9910237262754292,0.9910237262754292,0.0,-0.4316604863907922,1.00905757701514,0.0
125,2,-0.4277857837088671,1,2,1.2673242399099218,False,False,False,True,True,False,0.2968424733612231,-0.5421432931831103,2.534648479819844,1.2673242399099218,0.0,-0.3375503839011814,0.7890640520464419,0.0
126,1,0.4185171219505283,1,0,1.0408277503255374,False,False,False,True,True,False,0.3032153651919821,0.435604234512487,1.0408277503255374,1.0408277503255374,0.0,0.4021002724222424,0.9607737684619114,0.0
127,1,0.0338339830144394,0,0,1.5584783893656835,False,False,False,True,True,False,0.3842917251051893,0.0527295313541695,1.5584783893656835,1.5584783893656835,0.0,0.0217096260335122,0.6416515024035784,0.0
128,2,-0.5047224114960849,0,0,-0.3336984726090336,False,False,False,True,False,True,0.3032153651919821,0.1684250978077917,-0.6673969452180673,-0.0,-0.3336984726090336,1.5125104036284445,-0.0,-2.9967173424003524
129,3,-0.0431026447727782,0,0,-0.8019236166026618,False,False,False,True,False,True,0.3032153651919821,0.0345650287813261,-2.4057708498079853,-0.0,-0.8019236166026618,0.0537490652231717,-0.0,-1.2470015588722605
130,2,-0.1969759003472138,0,0,0.3444394801955362,False,False,False,True,False,True,0.2988627251557665,-0.067846276726642,0.6888789603910724,0.0,0.3444394801955362,-0.5718737591735761,0.0,2.903267649319137
131,2,1.957249677694884,0,0,-0.1332285205737305,False,False,False,True,True,False,0.2988627251557665,-0.2607614789527003,-0.2664570411474611,-0.1332285205737305,-0.0,-14.6909210525363,-7.505900355972097,-0.0
132,1,0.4185171219505283,1,0,1.0620380556287106,False,False,False,True,True,False,0.0,0.444481110443663,1.0620380556287106,1.0620380556287106,0.0,0.3940697979064154,0.9415858449705128,0.0
133,3,-0.0431026447727782,0,0,-0.929965334854104,False,False,True,False,False,True,0.3032166537316116,0.0400839654792142,-2.789896004562312,-0.0,-0.929965334854104,0.0463486574793031,-0.0,-1.0753088986450052
